炉号,钢种,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C, 连铸正样Mn ,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样Nb_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,连铸正样Ti_val,连铸正样N_val,连铸正样O_val,连铸正样B_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),钒铁(FeV50-B),硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂
7A06455             ,低合金    ,HRB400B    ,1649,0.0005,,0.00016,,0.003,72400,0.0023,0.0135,0.00028,0.00022,0.0039,0.47,0.0026,0.009,0.015,0,0.036,0.006,0.0037,0.0051,0.001,0,0,0,15,0,0,0,0,32,50,0,0,0,0,0,95,0,1530,88,0
7A06454             ,低合金    ,HRB400B    ,1659,0.00075,,0.00026,,0.002,75050,0.0021,0.014,0.00031,0.00036,0.0041,0.457,0.0023,0.006,0.015,0,0.034,0.0054,0.0034,0.0022,0.001,0,0,0,15,0,0,0,0,33,25,0,0,0,0,0,68,0,1567,88,0
7A06453             ,低合金    ,HRB400B    ,1662,0.00101,,0.00026,,0.002,75900,0.0023,0.0132,0.00024,0.00019,0.0034,0.464,0.0024,0.007,0.025,0,0.035,0.0043,0.0021,0.0003,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1467,88,20
7A06452             ,低合金    ,HRB400B    ,1672,0.00075,,0.00022,,0.001,71500,0.0023,0.0135,0.00025,0.00021,0.0034,0.466,0.0017,0.004,0.012,0,0.034,0.0054,0.0032,0.0002,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1574,88,0
7A06451             ,低合金    ,HRB400B    ,1668,0.0009,,0.00024,,0.001,74500,0.0023,0.0132,0.00023,0.00021,0.0033,0.461,0.0016,0.004,0.011,0,0.034,0.0043,0.0021,0,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,68,0,1563,88,20
7A06450             ,低合金    ,HRB400B    ,1682,0.00104,,0.00028,,0.001,74300,0.0023,0.0136,0.00023,0.00023,0.0034,0.469,0.0019,0.005,0.014,0,0.034,0.0043,0.0021,0,0,0,0,0,16,0,0,0,0,33,0,0,0,0,0,0,34,0,1457,88,20
7A06449             ,低合金    ,HRB400B    ,1662,0.00082,,0.00017,,0.001,73750,0.0022,0.013,0.00028,0.00024,0.0032,0.45,0.0022,0.007,0.02,0,0.033,0.0048,0.003,0.0029,0.001,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,68,0,1555,88,20
7A06448             ,低合金    ,HRB400B    ,1664,0.00101,,0.00021,,0.001,73000,0.0023,0.0131,0.00025,0.00018,0.0035,0.459,0.0016,0.005,0.012,0,0.035,0.0046,0.0024,0,0,0,0,0,15,0,0,0,0,32,0,0,0,0,0,0,51,0,1511,88,20
7A06447             ,低合金    ,HRB400B    ,1671,0.00106,,0.00022,,0.001,72450,0.0022,0.0136,0.00028,0.00026,0.0037,0.46,0.0025,0.006,0.013,0,0.034,0.0043,0.0021,0.0001,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1518,88,20
7A06446             ,低合金    ,HRB400B    ,1670,0.00106,,0.00021,,0.002,74650,0.0022,0.0132,0.00028,0.0002,0.0035,0.452,0.0019,0.006,0.014,0,0.035,0.0047,0.0025,0,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1447,88,20
7A06445             ,低合金    ,HRB400B    ,1654,0.0004,,0.00029,,0.002,68400,0.0023,0.0135,0.00029,0.00026,0.0035,0.468,0.0024,0.006,0.016,0,0.034,0.0045,0.0023,0,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1499,88,0
7A06444             ,低合金    ,HRB400B    ,1676,0.0004,,0.00026,,0.001,73000,0.0023,0.0133,0.00028,0.00019,0.0035,0.464,0.0019,0.006,0.014,0,0.035,0.0043,0.0021,0,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1496,88,0
7A06443             ,低合金    ,HRB400B    ,1679,0.00041,,0.00026,,0.001,70950,0.0023,0.0138,0.00029,0.0002,0.0039,0.472,0.002,0.006,0.013,0,0.035,0.0798,0.0658,0,0,0,0,0,16,0,0,0,0,33,25,0,0,0,0,0,85,0,3038,88,0
7A06442             ,低合金    ,HRB400B    ,1640,0.00067,,0.00027,,0.001,74050,0.0022,0.0137,0.00028,0.0002,0.0038,0.461,0.0022,0.007,0.017,0,0.035,0.057,0.0485,0.0001,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1454,88,0
7A06441             ,低合金    ,HRB400B    ,1662,0.00062,,0.00025,,0.001,68050,0.0023,0.0131,0.00027,0.00025,0.0033,0.461,0.0025,0.006,0.014,0,0.034,0.0042,0.002,0,0,0,0,0,16,0,0,0,0,33,25,0,0,0,0,0,85,0,1599,88,20
7A06440             ,低合金    ,HRB400B    ,1658,0.00032,,0.00026,,0.001,76400,0.0023,0.0135,0.00027,0.00024,0.0036,0.468,0.0025,0.006,0.015,0,0.034,0.0038,0.0016,0.0001,0,0,0,0,16,0,0,0,0,33,50,0,0,0,0,0,0,0,1590,88,20
7A06439             ,低合金    ,HRB400B    ,1656,0.00065,,0.00024,,0.001,78100,0.0023,0.014,0.00024,0.00016,0.004,0.477,0.0024,0.005,0.016,0,0.037,0.0525,0.045,0.0002,0,0,0,0,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1380,132,0
7A06438             ,低合金    ,HRB400B    ,1641,0.00074,,0.00022,,0.002,66250,0.0024,0.0137,0.00024,0.00015,0.004,0.482,0.0024,0.007,0.02,0,0.036,0.0052,0.0029,0.0004,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1460,132,0
7A06437             ,低合金    ,HRB400B    ,1651,0.00069,,0.0003,,0.002,70350,0.0022,0.0132,0.00027,0.00018,0.0038,0.454,0.0026,0.007,0.017,0,0.035,0.0039,0.0017,0.0001,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1460,132,0
7A06436             ,低合金    ,HRB400B    ,1640,0.00074,,0.00035,,0.002,72300,0.0023,0.0133,0.00028,0.00017,0.0038,0.466,0.0026,0.007,0.019,0,0.035,0.0053,0.003,0.0004,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1500,132,0
7A06435             ,低合金    ,HRB400B    ,1673,0.0007,,0.00033,,0.002,73900,0.0023,0.0133,0.00022,0.00017,0.0039,0.465,0.0022,0.006,0.018,0,0.035,0.0047,0.0025,0.0002,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1440,132,0
7A06434             ,低合金    ,HRB400B    ,1680,0.00071,,0.00027,,0.002,70500,0.0023,0.0133,0.00026,0.00015,0.0039,0.465,0.0022,0.007,0.016,0,0.035,0.0044,0.0022,0.0003,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1500,132,0
7A06433             ,低合金    ,HRB400B    ,1683,0.00066,,0.00025,,0.002,73800,0.0023,0.0136,0.00025,0.0002,0.004,0.469,0.0019,0.005,0.012,0,0.036,0.0045,0.0022,0.0004,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1440,132,0
7A06432             ,低合金    ,HRB400B    ,0,0.0009,,0.00029,,0.002,70200,0.0022,0.0131,0.00025,0.00022,0.0039,0.452,0.0025,0.005,0.015,0,0.036,0.4711,0.3835,0.0015,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,54,0,1540,132,0
7A06431             ,低合金    ,HRB400B    ,1671,0.00074,,0.00022,,0.002,75300,0.0023,0.0142,0.0002,0.00016,0.004,0.479,0.0018,0.007,0.016,0,0.034,0.0044,0.0022,0,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,68,0,1460,132,0
7A06430             ,低合金    ,HRB400B    ,1666,0.00072,,0.00027,,0.002,67200,0.0022,0.0141,0.00028,0.00028,0.0036,0.47,0.0032,0.008,0.018,0,0.035,0.0046,0.0023,0.0002,0,0,0,0,7,0,0,0,0,40,25,0,0,0,0,0,85,0,1550,132,0
7A06429             ,低合金    ,HRB400B    ,1679,0.0008,,0.00027,,0.002,73700,0.0022,0.0131,0.00027,0.00026,0.0037,0.452,0.0025,0.006,0.017,0,0.035,0.0049,0.0026,0.0005,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,54,0,1500,132,0
7A06428             ,低合金    ,HRB400B    ,1693,0.00072,,0.00029,,0.002,72650,0.0023,0.0135,0.00027,0.00025,0.0037,0.469,0.0023,0.007,0.018,0,0.035,0.0052,0.003,0.0006,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,68,0,1520,132,0
7A06427             ,低合金    ,HRB400B    ,1674,0.00077,,0.00024,,0.002,72250,0.0023,0.0137,0.00025,0.00023,0.004,0.473,0.0027,0.007,0.018,0,0.035,0.0049,0.0027,0.0003,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,68,0,1480,132,0
7A06426             ,低合金    ,HRB400B    ,1694,0.00076,,0.00017,,0.002,70800,0.0022,0.0134,0.00024,0.00023,0.0038,0.457,0.0023,0.007,0.018,0,0.036,0.0043,0.002,0.0002,0,0,0,0,15,0,0,0,0,32,25,0,0,0,0,0,68,0,1470,132,0
7A06425             ,低合金    ,HRB400B    ,1697,0.00047,,0.0002,,0.002,72300,0.0024,0.0136,0.00023,0.00027,0.0036,0.479,0.0018,0.006,0.017,0,0.037,0.0058,0.0035,0.0003,0,0,0,0,46,0,0,0,0,0,50,0,0,0,0,0,68,0,1550,132,0
7A06424             ,低合金    ,HRB400B    ,1651,0.0005,,0.00025,,0.002,71050,0.0023,0.0132,0.00028,0.00021,0.0036,0.462,0.002,0.005,0.014,0,0.035,0.0051,0.0029,0,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1440,88,0
7A06423             ,低合金    ,HRB400B    ,1693,0.00037,,0.00024,,0.002,72300,0.0024,0.0132,0.00025,0.00026,0.0037,0.471,0.0018,0.004,0.013,0,0.035,0.0049,0.0027,0,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,97,0,1480,88,0
7A06422             ,低合金    ,HRB400B    ,1638,0.00079,,0.00022,,0.001,70850,0.0024,0.0132,0.00023,0.00021,0.0035,0.473,0.0021,0.006,0.017,0,0.036,0.005,0.0027,0.0003,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,110,0,1580,88,0
7A06421             ,低合金    ,HRB400B    ,0,0.00072,,0.00034,,0.003,71000,0.0024,0.0131,0.00025,0.00018,0.0036,0.471,0.0018,0.006,0.017,0,0.036,0.0038,0.0016,0.0004,0,0,0,0,45,0,0,0,0,0,75,0,0,0,0,0,108,0,1550,88,0
7A06420             ,低合金    ,HRB400B    ,1676,0.00074,,0.00027,,0.003,72350,0.0023,0.0135,0.00026,0.00026,0.0035,0.469,0.0027,0.006,0.016,0,0.035,0.0044,0.0022,0.0005,0,0,0,0,16,0,0,0,0,31,25,0,0,0,0,0,80,0,1530,88,0
7A06419             ,低合金    ,HRB400B    ,1640,0.00037,,0.00029,,0.002,63600,0.0023,0.0132,0.00028,0.0002,0.0036,0.463,0.0024,0.007,0.019,0,0.034,0.0047,0.0024,0.0007,0,0,0,0,16,0,0,0,0,31,50,0,0,0,0,0,102,0,1580,88,0
7A06418             ,低合金    ,HRB400B    ,1637,0.00052,,0.00026,,0.001,75100,0.0022,0.0134,0.00026,0.00028,0.0037,0.456,0.0023,0.005,0.013,0,0.034,0.0037,0.0015,0.0001,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,93,0,1520,88,0
7A06417             ,低合金    ,HRB400B    ,1640,0.00049,,0.00032,,0.002,73650,0.0023,0.0135,0.00033,0.00022,0.0038,0.469,0.0026,0.007,0.017,0,0.034,0.0044,0.0022,0.0004,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,95,0,1570,88,0
7A06416             ,低合金    ,HRB400B    ,1689,0.00044,,0.00029,,0.001,74700,0.0022,0.0136,0.00031,0.00029,0.0038,0.46,0.0025,0.006,0.014,0,0.036,0.0045,0.0023,0.0005,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,95,0,1530,88,0
7A06415             ,低合金    ,HRB400B    ,1702,0.00071,,0.00027,,0.002,74900,0.0024,0.014,0.00021,0.00019,0.004,0.487,0.0022,0.007,0.019,0,0.037,0.0045,0.0023,0.0002,0,0,0,0,14,0,0,0,0,30,50,0,0,0,0,0,75,0,1460,88,0
7A06414             ,低合金    ,HRB400B    ,1656,0.00057,,0.00035,,0.002,64450,0.0022,0.0134,0.00032,0.00033,0.0037,0.457,0.0026,0.007,0.018,0,0.035,0.0048,0.0026,0.0005,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,85,0,1530,88,0
7A06413             ,低合金    ,HRB400B    ,1658,0.00047,,0.00033,,0.002,73150,0.0022,0.0134,0.0003,0.00032,0.0038,0.456,0.0021,0.004,0.011,0,0.036,0.0044,0.0021,0.0001,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,95,0,1510,88,0
7A06412             ,低合金    ,HRB400B    ,1655,0.00057,,0.00024,,0.001,74050,0.0022,0.0132,0.00026,0.00028,0.0037,0.454,0.0027,0.007,0.017,0,0.035,0.1421,0.114,0.0007,0.001,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,85,0,1490,88,0
7A06411             ,低合金    ,HRB400B    ,1664,0.00038,,0.00025,,0.002,73100,0.0022,0.0136,0.00025,0.00028,0.0038,0.459,0.0022,0.006,0.018,0,0.035,0.0045,0.0023,0.0005,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,102,0,1550,88,0
7A06410             ,低合金    ,HRB400B    ,1799,0.00038,,0.00022,,0.002,75450,0.0024,0.0137,0.00028,0.00029,0.0041,0.483,0.0027,0.007,0.019,0,0.035,0.0069,0.0046,0.0009,0,0,0,0,14,0,0,0,0,30,50,0,0,120,0,0,102,0,1460,88,0
7A06409             ,低合金    ,HRB400B    ,1650,0.00085,,0.0003,,0.004,71250,0.0023,0.0139,0.00031,0.00019,0.004,0.475,0.0022,0.008,0.018,0,0.034,0.0044,0.0021,0.0009,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,68,0,1450,88,20
7A06408             ,低合金    ,HRB400B    ,1668,0.00073,,0.0003,,0.002,70000,0.0022,0.0136,0.00031,0.00025,0.0038,0.458,0.0017,0.003,0.009,0,0.035,0.0052,0.0029,0.0003,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,68,0,1551,88,20
7A06407             ,低合金    ,HRB400B    ,1671,0.00094,,0.00023,,0.001,70900,0.0023,0.0136,0.00028,0.00022,0.0037,0.469,0.0017,0.006,0.015,0,0.038,0.0045,0.0022,0.0004,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,68,0,1430,88,20
7A06406             ,低合金    ,HRB400B    ,1682,0.00073,,0.00025,,0.001,65550,0.0023,0.0131,0.00028,0.00021,0.0037,0.459,0.0012,0.005,0.012,0,0.034,0.0046,0.0024,0.0002,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1426,88,0
7A06405             ,低合金    ,HRB400B    ,0,0.0008,,0.00042,,0.003,71700,0.0023,0.0133,0.00028,0.00026,0.0037,0.462,0.0013,0.003,0.009,0,0.035,0.0032,0.001,0.0001,0,0,0,0,14,0,0,0,0,30,50,0,0,0,0,0,85,0,1548,88,0
7A06404             ,低合金    ,HRB400B    ,1672,0.00091,,0.00025,,0.001,68400,0.0023,0.0133,0.00031,0.00027,0.0037,0.463,0.0017,0.005,0.012,0,0.035,0.0044,0.0021,0.0001,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,68,0,1450,88,20
7A06403             ,低合金    ,HRB400B    ,1677,0.00093,,0.00028,,0.001,70400,0.0023,0.0129,0.0003,0.00025,0.0035,0.456,0.0017,0.004,0.011,0,0.035,0.0049,0.0026,0.0006,0,0,0,0,15,0,0,0,0,32,0,0,0,0,0,0,68,0,1493,88,20
7A06402             ,低合金    ,HRB400B    ,0,0.00082,,0.00024,,0.001,73000,0.0023,0.0135,0.00027,0.00023,0.0038,0.466,0.0016,0.005,0.012,0,0.037,0.0037,0.0015,0.0003,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,68,0,1483,88,20
7A06401             ,低合金    ,HRB400B    ,1648,0.00081,,0.00035,,0.001,79200,0.0023,0.013,0.00032,0.00025,0.0037,0.459,0.0023,0.005,0.012,0,0.034,0.0042,0.002,0.0001,0,0,0,0,15,0,0,0,0,32,0,0,0,0,0,0,68,0,1420,88,20
7A06400             ,低合金    ,HRB400B    ,1687,0.00041,,0.0003,,0.001,73700,0.0023,0.0135,0.00032,0.00027,0.0036,0.468,0.0022,0.007,0.015,0,0.036,0.0046,0.0024,0.0004,0,0,0,0,15,0,0,0,0,32,50,0,0,0,0,0,102,0,1497,88,0
7A06399             ,低合金    ,HRB400B    ,1662,0.00065,,0.00027,,0.003,71800,0.0023,0.013,0.00032,0.00024,0.0035,0.46,0.0022,0.006,0.014,0,0.034,0.0043,0.002,0.0007,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1624,88,0
7A06398             ,低合金    ,HRB400B    ,1642,0.00097,,0.00029,,0.001,71050,0.0023,0.0131,0.00035,0.00025,0.0036,0.463,0.0026,0.007,0.018,0,0.035,0.0045,0.0023,0.0008,0,0,0,0,14,0,0,0,0,32,0,0,0,0,0,0,51,0,1450,88,20
7A06397             ,低合金    ,HRB400B    ,1666,0.00065,,0.00026,,0.001,72800,0.0023,0.0131,0.00031,0.00022,0.0035,0.462,0.0023,0.008,0.017,0,0.035,0.004,0.0018,0.0007,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1535,88,0
7A06396             ,低合金    ,HRB400B    ,1684,0.00068,,0.00028,,0.003,76350,0.0024,0.0132,0.0003,0.00023,0.0033,0.473,0.0024,0.007,0.015,0,0.035,0.0043,0.0021,0.0007,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,85,0,1505,88,0
7A06395             ,低合金    ,HRB400B    ,1663,0.00078,,0.00024,,0.003,72300,0.0024,0.013,0.00035,0.00017,0.0034,0.47,0.0023,0.007,0.016,0,0.035,0.0051,0.0029,0.0009,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,1519,88,0
7A06394             ,低合金    ,HRB400B    ,1662,0.00039,,0.00028,,0.001,73900,0.0023,0.0135,0.00031,0.00036,0.0039,0.469,0.0026,0.008,0.017,0,0.035,0.0268,0.0239,0.001,0,0,0,0,15,0,0,0,0,30,75,0,0,0,0,0,90,0,1450,132,0
7A06393             ,低合金    ,HRB400B    ,1705,0.00049,,0.00028,,0,73200,0.0023,0.0134,0.00026,0.00026,0.0038,0.467,0.0023,0.007,0.015,0,0.037,0.0037,0.0015,0.0009,0,0,0,0,15,0,0,0,0,30,75,0,0,0,0,0,85,0,1450,132,0
7A06392             ,低合金    ,HRB400B    ,1672,0.00054,,0.00031,,0.001,73550,0.0024,0.0138,0.0003,0.0003,0.0039,0.485,0.0029,0.006,0.016,0,0.035,0.0046,0.0023,0.0011,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,85,0,1450,132,0
7A06391             ,低合金    ,HRB400B    ,1657,0.00036,,0.0003,,0.001,79300,0.0024,0.013,0.00029,0.00032,0.0036,0.47,0.0025,0.005,0.014,0,0.034,0.0041,0.0019,0.0011,0,0,0,0,15,0,0,0,0,30,75,0,0,0,0,0,90,0,1450,132,0
7A06390             ,低合金    ,HRB400B    ,1684,0.00085,,0.00032,,0.002,75700,0.0023,0.0133,0.00026,0.00025,0.0041,0.463,0.0018,0.004,0.011,0,0.034,0.0043,0.0021,0.001,0,0,0,0,15,0,0,0,0,30,25,0,0,0,0,0,51,0,1450,132,0
7A06389             ,低合金    ,HRB400B    ,1687,0.00041,,0.00029,,0.001,73500,0.0023,0.0134,0.0003,0.00031,0.004,0.466,0.0023,0.005,0.013,0,0.034,0.0039,0.0017,0.001,0,0,0,0,15,0,0,0,0,30,75,0,0,0,0,0,85,0,1450,132,0
7A06388             ,低合金    ,HRB400B    ,0,0.00086,,0.00021,,0.001,69900,0.0024,0.0134,0.00035,0.00034,0.0037,0.476,0.0024,0.004,0.011,0,0.033,0.0042,0.002,0.0006,0,0,0,0,15,0,0,0,0,30,25,0,0,0,0,0,68,0,1550,132,0
7A06387             ,低合金    ,HRB400B    ,1663,0.00032,,0.00032,,0.002,77100,0.0024,0.0135,0.00032,0.00031,0.0038,0.478,0.0023,0.005,0.01,0,0.033,0.0031,0.0009,0.0008,0,0,0,0,15,0,0,0,0,30,75,0,0,0,0,0,85,0,1530,132,0
7A06386             ,低合金    ,HRB400B    ,0,0.00054,,0.00033,,0.001,71550,0.0023,0.0131,0.0003,0.00028,0.0036,0.462,0.0025,0.007,0.014,0,0.033,0.0043,0.0021,0.0015,0,0,0,0,15,0,0,0,0,30,50,0,0,0,0,0,78,0,1470,132,0
7A06385             ,低合金    ,HRB400B    ,1618,0.00048,,0.00036,,0.002,71700,0.0024,0.0131,0.00032,0.0002,0.0037,0.471,0.002,0.006,0.014,0,0.035,0.0035,0.0014,0.0009,0,0,0,0,15,0,0,0,0,31,75,0,0,0,0,0,90,0,1590,132,0
7A06384             ,低合金    ,HRB400B    ,1639,0.00027,,0.00035,,0.001,73000,0.0023,0.0133,0.0003,0.00021,0.0037,0.465,0.0021,0.007,0.014,0,0.035,0.0043,0.0021,0.0015,0,0,0,0,16,0,0,0,0,31,75,0,0,0,0,0,85,0,1560,132,0
7A06383             ,低合金    ,HRB400B    ,0,0.00036,,0.00035,,0.001,77350,0.0023,0.0133,0.00032,0.00023,0.0037,0.465,0.0021,0.008,0.018,0,0.036,0.0043,0.0021,0.0017,0,0,0,0,16,0,0,0,0,31,75,0,0,0,0,0,85,0,1570,132,0
7A06382             ,低合金    ,HRB400B    ,1571,0.00063,,0.0004,,0.001,72100,0.0023,0.0134,0.00035,0.00022,0.0036,0.467,0.0021,0.007,0.017,0,0.036,0.0042,0.002,0.0015,0,0,0,0,46,0,0,0,0,0,75,0,0,0,0,0,85,0,1560,132,0
7A06381             ,低合金    ,HRB400B    ,1659,0.00097,,0.00026,,0.001,72100,0.0022,0.0131,0.0003,0.00019,0.0035,0.452,0.0018,0.008,0.018,0,0.036,0.0041,0.0019,0.0018,0,0,0,0,15,0,0,0,0,31,25,0,0,0,0,0,51,0,1510,132,0
7A06380             ,低合金    ,HRB400B    ,1689,0.00084,,0.00025,,0.001,67700,0.0023,0.0132,0.0003,0.00028,0.0037,0.463,0.0023,0.005,0.015,0,0.035,0.0046,0.0024,0.0014,0,0,0,0,13,0,0,0,0,31,25,0,0,0,0,0,58,0,1520,132,0
7A06379             ,低合金    ,HRB400B    ,1672,0.00068,,0.00027,,0.001,71100,0.0023,0.0132,0.00026,0.00022,0.0036,0.463,0.0021,0.006,0.016,0,0.034,0.0052,0.0029,0.0017,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,68,0,1280,132,0
7A06378             ,低合金    ,HRB400B    ,1692,0.00091,,0.00019,,0.001,70150,0.0024,0.0136,0.00029,0.00038,0.0038,0.48,0.0021,0.005,0.013,0,0.034,0.0037,0.0015,0.0016,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,54,0,1440,132,0
7A06377             ,低合金    ,HRB400B    ,1638,0.00072,,0.00034,,-0.001,70150,0.0024,0.0127,0.00032,0.00023,0.0036,0.466,0.0026,0.007,0.016,0,0.031,0.0044,0.0022,0.002,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,54,0,1240,132,0
7A06376             ,低合金    ,HRB400B    ,1710,0.0007,,0.0002,,0.001,73100,0.0023,0.0128,0.00022,0.0003,0.0035,0.457,0.0026,0.005,0.014,0,0.032,0.0039,0.0017,0.0024,0,0,0,0,7,0,0,0,0,39,25,0,0,200,0,0,54,0,1250,132,0
7A06375             ,低合金    ,HRB400B    ,1662,0.00071,,0.00028,,0.002,73550,0.0023,0.0129,0.00028,0.0002,0.0037,0.459,0.0027,0.005,0.014,0,0.034,0.0043,0.0021,0.0021,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,68,0,1200,132,0
7A06374             ,低合金    ,HRB400B    ,1638,0.00071,,0.00033,,0.001,70500,0.0023,0.0131,0.00032,0.0002,0.0037,0.462,0.0027,0.006,0.016,0,0.032,0.0046,0.0024,0.0019,0,0,0,0,6,0,0,39,0,0,25,0,0,200,0,0,54,0,1260,132,0
7A06373             ,低合金    ,HRB400B    ,1633,0.0007,,0.00036,,0.001,71250,0.0023,0.0129,0.00035,0.00025,0.0037,0.459,0.0027,0.006,0.015,0,0.031,0.0043,0.0021,0.0018,0,0,0,0,6,0,0,0,0,39,25,0,0,200,0,0,54,0,1220,132,0
7A06372             ,低合金    ,HRB400B    ,1662,0.00072,,0.00033,,0.002,71450,0.0024,0.0128,0.00034,0.00034,0.0039,0.469,0.0033,0.006,0.016,0,0.033,0.0045,0.0022,0.0021,0,0,0,0,7,0,0,0,0,40,25,0,0,200,0,0,54,0,1260,132,0
7A06371             ,低合金    ,HRB400B    ,1689,0.00073,,0.00038,,0.002,75750,0.0023,0.0128,0.00033,0.00027,0.0036,0.458,0.0028,0.006,0.014,0,0.034,0.0044,0.0022,0.0022,0,0,0,0,6,0,0,0,0,37,25,0,0,200,0,0,54,0,1180,132,0
7A06370             ,低合金    ,HRB400B    ,1639,0.00067,,0.00034,,0.002,71200,0.0024,0.0127,0.00033,0.00015,0.0037,0.464,0.0021,0.005,0.015,0,0.033,0.0059,0.0036,0.002,0,0,0,0,6,0,0,0,0,37,25,0,0,200,0,0,68,0,1160,132,0
7A06369             ,低合金    ,HRB400B    ,1679,0.00069,,0.00028,,0.002,68450,0.0023,0.0129,0.00029,0.00021,0.0037,0.46,0.0029,0.007,0.016,0,0.035,0.0037,0.0015,0.0016,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,68,0,1200,132,0
7A06368             ,低合金    ,HRB400B    ,1674,0.00078,,0.00025,,0.002,70700,0.0024,0.0132,0.00027,0.00023,0.0037,0.475,0.0027,0.006,0.015,0,0.036,0.0045,0.0022,0.0018,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,54,0,1200,132,0
7A06367             ,低合金    ,HRB400B    ,1698,0.00067,,0.00024,,0.002,70600,0.0024,0.0131,0.00023,0.00022,0.0038,0.471,0.0021,0.005,0.014,0,0.036,0.0055,0.0032,0.0014,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,68,0,1200,132,0
7A06366             ,低合金    ,HRB400B    ,1662,0.00054,,0.00029,,0.002,70300,0.0024,0.0132,0.00028,0.0003,0.0037,0.476,0.003,0.007,0.017,0,0.037,0.0045,0.0022,0.0017,0,0,0,0,6,0,0,0,0,40,50,0,0,0,0,0,72,0,1340,132,0
7A06365             ,低合金    ,HRB400B    ,1682,0.00096,,0.00019,,0.002,67750,0.0023,0.0136,0.00024,0.0003,0.0039,0.472,0.0029,0.006,0.014,0,0.035,0.0051,0.0028,0.0017,0,0,0,0,7,0,0,0,0,40,0,0,0,0,0,0,44,0,1430,132,20
